id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
572160;1270084;02/01/2024;terça-feira;14:30:00;PE;232;49,5;VITORIA DE SANTO ANTAO;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Retorno Regulamentado;Aclive";Não;1018908;Caminhonete;CHEVROLET/MONTANA LS;2012;Condutor;Lesões Graves;50;Masculino;0;0;1;0;-8.143.676;-35.314.419;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572160;1270087;02/01/2024;terça-feira;14:30:00;PE;232;49,5;VITORIA DE SANTO ANTAO;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Retorno Regulamentado;Aclive";Não;1018909;Automóvel;CHEV/SPIN 1.8L AT LT7;2023;Condutor;Lesões Leves;48;Masculino;0;1;0;0;-8.143.676;-35.314.419;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1270279;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Não;Ausência de reação do condutor;3;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019036;Motocicleta;HONDA/CG 160 START;2023;Condutor;Lesões Graves;42;Masculino;0;0;1;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1272373;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Não;Ausência de reação do condutor;3;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019044;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1270279;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Sim;Condutor deixou de manter distância do veículo da frente;3;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019036;Motocicleta;HONDA/CG 160 START;2023;Condutor;Lesões Graves;42;Masculino;0;0;1;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1272373;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Sim;Condutor deixou de manter distância do veículo da frente;3;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019044;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1270279;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Não;Ausência de reação do condutor;2;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019036;Motocicleta;HONDA/CG 160 START;2023;Condutor;Lesões Graves;42;Masculino;0;0;1;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1272373;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Não;Ausência de reação do condutor;2;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019044;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1270279;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Sim;Condutor deixou de manter distância do veículo da frente;2;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019036;Motocicleta;HONDA/CG 160 START;2023;Condutor;Lesões Graves;42;Masculino;0;0;1;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1272373;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Sim;Condutor deixou de manter distância do veículo da frente;2;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019044;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1270279;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Não;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019036;Motocicleta;HONDA/CG 160 START;2023;Condutor;Lesões Graves;42;Masculino;0;0;1;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1272373;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Não;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019044;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1270279;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019036;Motocicleta;HONDA/CG 160 START;2023;Condutor;Lesões Graves;42;Masculino;0;0;1;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572233;1272373;02/01/2024;terça-feira;20:00:00;PE;232;5,8;RECIFE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1019044;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-806.795.766;-3.494.535.414;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572248;1270247;02/01/2024;terça-feira;20:26:00;PE;232;9;JABOATAO DOS GUARARAPES;Sim;Desrespeitar a preferência no cruzamento;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1019021;Motocicleta;YAMAHA/YS150 FAZER SED;2020;Condutor;Lesões Graves;31;Masculino;0;0;1;0;-807.764.447;-3.497.863.609;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572248;1270254;02/01/2024;terça-feira;20:26:00;PE;232;9;JABOATAO DOS GUARARAPES;Sim;Desrespeitar a preferência no cruzamento;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1019024;Bicicleta;Não Informado/Não Informado;0;Condutor;Lesões Graves;56;Masculino;0;0;1;0;-807.764.447;-3.497.863.609;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572301;1270422;03/01/2024;quarta-feira;00:30:00;PE;232;79;GRAVATA;Sim;Animais na Pista;1;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1019156;Motocicleta;HONDA/CB250F TWISTER CBS;2020;Condutor;Lesões Leves;20;Masculino;0;1;0;0;-819.460.572;-3.556.074.803;SPRF-PE;DEL02-PE;UOP02-DEL02PE
572345;1270603;03/01/2024;quarta-feira;11:40:00;PE;232;10,4;JABOATAO DOS GUARARAPES;Sim;Ausência de reação do condutor;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;1019275;Motocicleta;HONDA/CG 160 START;2022;Condutor;Lesões Graves;21;Masculino;0;0;1;0;-807.917.241;-3.498.718.609;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572555;1271082;04/01/2024;quinta-feira;10:50:00;PE;232;79,6;GRAVATA;Não;Manobra de mudança de faixa;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;1019579;Automóvel;CHEVROLET/CLASSIC LS;2010;Condutor;Lesões Graves;71;Masculino;0;0;1;0;-819.460.572;-3.556.074.803;SPRF-PE;DEL02-PE;UOP02-DEL02PE
572555;1271085;04/01/2024;quinta-feira;10:50:00;PE;232;79,6;GRAVATA;Não;Manobra de mudança de faixa;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;1019580;Caminhão;FORD/F4000 G;2010;Condutor;Ileso;47;Masculino;1;0;0;0;-819.460.572;-3.556.074.803;SPRF-PE;DEL02-PE;UOP02-DEL02PE
572555;1271082;04/01/2024;quinta-feira;10:50:00;PE;232;79,6;GRAVATA;Não;Ausência de sinalização;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;1019579;Automóvel;CHEVROLET/CLASSIC LS;2010;Condutor;Lesões Graves;71;Masculino;0;0;1;0;-819.460.572;-3.556.074.803;SPRF-PE;DEL02-PE;UOP02-DEL02PE
572555;1271085;04/01/2024;quinta-feira;10:50:00;PE;232;79,6;GRAVATA;Não;Ausência de sinalização;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;1019580;Caminhão;FORD/F4000 G;2010;Condutor;Ileso;47;Masculino;1;0;0;0;-819.460.572;-3.556.074.803;SPRF-PE;DEL02-PE;UOP02-DEL02PE
572555;1271082;04/01/2024;quinta-feira;10:50:00;PE;232;79,6;GRAVATA;Não;Ausência de reação do condutor;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;1019579;Automóvel;CHEVROLET/CLASSIC LS;2010;Condutor;Lesões Graves;71;Masculino;0;0;1;0;-819.460.572;-3.556.074.803;SPRF-PE;DEL02-PE;UOP02-DEL02PE
572555;1271085;04/01/2024;quinta-feira;10:50:00;PE;232;79,6;GRAVATA;Não;Ausência de reação do condutor;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;1019580;Caminhão;FORD/F4000 G;2010;Condutor;Ileso;47;Masculino;1;0;0;0;-819.460.572;-3.556.074.803;SPRF-PE;DEL02-PE;UOP02-DEL02PE
572555;1271082;04/01/2024;quinta-feira;10:50:00;PE;232;79,6;GRAVATA;Sim;Mal súbito do condutor;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;1019579;Automóvel;CHEVROLET/CLASSIC LS;2010;Condutor;Lesões Graves;71;Masculino;0;0;1;0;-819.460.572;-3.556.074.803;SPRF-PE;DEL02-PE;UOP02-DEL02PE
572555;1271085;04/01/2024;quinta-feira;10:50:00;PE;232;79,6;GRAVATA;Sim;Mal súbito do condutor;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;1019580;Caminhão;FORD/F4000 G;2010;Condutor;Ileso;47;Masculino;1;0;0;0;-819.460.572;-3.556.074.803;SPRF-PE;DEL02-PE;UOP02-DEL02PE
572621;NA;04/01/2024;quinta-feira;13:35:00;PE;232;4,4;RECIFE;Sim;Carga excessiva e/ou mal acondicionada;3;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;1019765;Semireboque;REB/RANDON SR GR TR;1988;NA;NA;NA;NA;NA;NA;NA;NA;-806.602;-34.940.719;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572621;1271364;04/01/2024;quinta-feira;13:35:00;PE;232;4,4;RECIFE;Sim;Carga excessiva e/ou mal acondicionada;3;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;1019773;Caminhonete;HYUNDAI/HR HDB;2011;Condutor;Ileso;23;Masculino;1;0;0;0;-806.602;-34.940.719;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572621;1271359;04/01/2024;quinta-feira;13:35:00;PE;232;4,4;RECIFE;Sim;Carga excessiva e/ou mal acondicionada;3;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;1019762;Caminhão-trator;VW/19.320 CLC TT;2011;Condutor;Lesões Graves;46;Masculino;0;0;1;0;-806.602;-34.940.719;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572621;NA;04/01/2024;quinta-feira;13:35:00;PE;232;4,4;RECIFE;Sim;Carga excessiva e/ou mal acondicionada;2;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;1019765;Semireboque;REB/RANDON SR GR TR;1988;NA;NA;NA;NA;NA;NA;NA;NA;-806.602;-34.940.719;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572621;1271364;04/01/2024;quinta-feira;13:35:00;PE;232;4,4;RECIFE;Sim;Carga excessiva e/ou mal acondicionada;2;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;1019773;Caminhonete;HYUNDAI/HR HDB;2011;Condutor;Ileso;23;Masculino;1;0;0;0;-806.602;-34.940.719;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572621;1271359;04/01/2024;quinta-feira;13:35:00;PE;232;4,4;RECIFE;Sim;Carga excessiva e/ou mal acondicionada;2;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;1019762;Caminhão-trator;VW/19.320 CLC TT;2011;Condutor;Lesões Graves;46;Masculino;0;0;1;0;-806.602;-34.940.719;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572621;NA;04/01/2024;quinta-feira;13:35:00;PE;232;4,4;RECIFE;Sim;Carga excessiva e/ou mal acondicionada;1;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;1019765;Semireboque;REB/RANDON SR GR TR;1988;NA;NA;NA;NA;NA;NA;NA;NA;-806.602;-34.940.719;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572621;1271364;04/01/2024;quinta-feira;13:35:00;PE;232;4,4;RECIFE;Sim;Carga excessiva e/ou mal acondicionada;1;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;1019773;Caminhonete;HYUNDAI/HR HDB;2011;Condutor;Ileso;23;Masculino;1;0;0;0;-806.602;-34.940.719;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572621;1271359;04/01/2024;quinta-feira;13:35:00;PE;232;4,4;RECIFE;Sim;Carga excessiva e/ou mal acondicionada;1;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;1019762;Caminhão-trator;VW/19.320 CLC TT;2011;Condutor;Lesões Graves;46;Masculino;0;0;1;0;-806.602;-34.940.719;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572715;1271561;05/01/2024;sexta-feira;09:20:00;PE;232;12,7;JABOATAO DOS GUARARAPES;Sim;Ausência de reação do condutor;4;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1019918;Motocicleta;YAMAHA/XTZ150 CROSSER Z;2020;Condutor;Lesões Leves;52;Masculino;0;1;0;0;-8.086.719;-35.006.825;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572715;1271561;05/01/2024;sexta-feira;09:20:00;PE;232;12,7;JABOATAO DOS GUARARAPES;Sim;Ausência de reação do condutor;3;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1019918;Motocicleta;YAMAHA/XTZ150 CROSSER Z;2020;Condutor;Lesões Leves;52;Masculino;0;1;0;0;-8.086.719;-35.006.825;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572715;1271561;05/01/2024;sexta-feira;09:20:00;PE;232;12,7;JABOATAO DOS GUARARAPES;Sim;Ausência de reação do condutor;2;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1019918;Motocicleta;YAMAHA/XTZ150 CROSSER Z;2020;Condutor;Lesões Leves;52;Masculino;0;1;0;0;-8.086.719;-35.006.825;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572715;1271561;05/01/2024;sexta-feira;09:20:00;PE;232;12,7;JABOATAO DOS GUARARAPES;Sim;Ausência de reação do condutor;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1019918;Motocicleta;YAMAHA/XTZ150 CROSSER Z;2020;Condutor;Lesões Leves;52;Masculino;0;1;0;0;-8.086.719;-35.006.825;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572758;1271723;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;3;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020040;Caminhonete;FIAT/FIOR MODIFICAR AB1;2018;Condutor;Ileso;27;Masculino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1272588;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;3;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020621;Automóvel;CHEV/TRACKER T A LTZ;2022;Passageiro;Ileso;13;Feminino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1272585;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;3;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020621;Automóvel;CHEV/TRACKER T A LTZ;2022;Condutor;Ileso;53;Masculino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1272586;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;3;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020621;Automóvel;CHEV/TRACKER T A LTZ;2022;Passageiro;Ileso;51;Feminino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1272589;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;3;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020621;Automóvel;CHEV/TRACKER T A LTZ;2022;Passageiro;Ileso;13;Feminino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1271723;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;2;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020040;Caminhonete;FIAT/FIOR MODIFICAR AB1;2018;Condutor;Ileso;27;Masculino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1272588;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;2;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020621;Automóvel;CHEV/TRACKER T A LTZ;2022;Passageiro;Ileso;13;Feminino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1272585;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;2;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020621;Automóvel;CHEV/TRACKER T A LTZ;2022;Condutor;Ileso;53;Masculino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1272586;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;2;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020621;Automóvel;CHEV/TRACKER T A LTZ;2022;Passageiro;Ileso;51;Feminino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1272589;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;2;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020621;Automóvel;CHEV/TRACKER T A LTZ;2022;Passageiro;Ileso;13;Feminino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1271723;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;1;Colisão lateral sentido oposto;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020040;Caminhonete;FIAT/FIOR MODIFICAR AB1;2018;Condutor;Ileso;27;Masculino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1272588;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;1;Colisão lateral sentido oposto;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020621;Automóvel;CHEV/TRACKER T A LTZ;2022;Passageiro;Ileso;13;Feminino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
572758;1272585;05/01/2024;sexta-feira;13:30:00;PE;232;322;CUSTODIA;Sim;Ultrapassagem Indevida;1;Colisão lateral sentido oposto;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1020621;Automóvel;CHEV/TRACKER T A LTZ;2022;Condutor;Ileso;53;Masculino;1;0;0;0;-810.901.595;-3.755.608.396;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
